timestamp,altitude,velocity,signal_strength
2026-03-15T04:15:50.146826Z,395.09,7.05,71.24
2026-03-15T04:15:55.149935Z,395.2,7.04,71.22
2026-03-15T04:16:00.152849Z,395.28,7.04,71.07
2026-03-15T04:16:05.158033Z,395.17,7.52,70.89
2026-03-15T04:16:10.162656Z,395.32,7.52,70.75
2026-03-15T04:16:15.167159Z,395.21,7.53,70.78
2026-03-15T04:16:20.170829Z,391.7,7.53,70.75
2026-03-15T04:16:25.172655Z,391.7,7.54,70.79
2026-03-15T04:16:30.175545Z,391.86,7.53,70.71
2026-03-15T04:16:35.179346Z,392.03,7.54,70.85
2026-03-15T04:16:40.182461Z,391.99,7.53,71.03
2026-03-15T04:16:45.184872Z,391.93,7.54,70.88
2026-03-15T04:16:50.187328Z,391.91,7.53,70.94
2026-03-15T04:16:55.189590Z,391.83,7.54,70.8
2026-03-15T04:17:00.191945Z,391.78,7.53,70.77
2026-03-15T04:17:05.194261Z,391.71,7.53,70.79
2026-03-15T04:17:10.198009Z,391.59,7.54,70.88
2026-03-15T04:17:15.201163Z,391.64,7.53,70.74
2026-03-15T04:17:20.203741Z,391.48,7.54,70.92
2026-03-15T04:17:25.210008Z,391.42,7.54,69.11
2026-03-15T04:17:30.211926Z,391.3,7.54,69.06
2026-03-15T04:17:35.214456Z,391.43,7.23,69.1
2026-03-15T04:17:40.216837Z,391.6,7.23,69.09
2026-03-15T04:17:45.218902Z,391.45,7.34,68.95
2026-03-15T04:17:50.220545Z,391.53,7.33,68.99
2026-03-15T04:17:55.222813Z,391.34,7.33,69.04
2026-03-15T04:18:00.228470Z,387.78,7.34,68.94
2026-03-15T04:18:05.233693Z,387.9,7.34,69.01
2026-03-15T04:18:10.235939Z,388.07,7.35,69.05
2026-03-15T04:18:15.276676Z,388.0,7.35,69.16
2026-03-15T04:18:20.280595Z,388.1,7.3,69.23
2026-03-15T04:18:25.282153Z,387.97,7.29,69.37
2026-03-15T04:18:30.285498Z,388.09,7.29,69.48
2026-03-15T04:18:35.286812Z,388.13,7.28,69.45
2026-03-15T04:18:40.290625Z,388.02,7.29,69.39
2026-03-15T04:18:45.294278Z,388.1,7.29,69.32
2026-03-15T04:18:50.303109Z,388.05,7.28,69.21
2026-03-15T04:18:55.307542Z,387.89,7.29,69.32
2026-03-15T04:19:00.311950Z,388.03,7.3,69.14
2026-03-15T04:19:05.316772Z,387.87,7.3,69.28
2026-03-15T04:19:10.321693Z,387.99,7.29,69.47
2026-03-15T04:19:15.327320Z,387.98,7.29,69.45
2026-03-15T04:19:20.328719Z,388.0,7.28,69.34
2026-03-15T04:19:25.330851Z,389.55,7.29,69.51
2026-03-15T04:19:30.334666Z,389.56,7.29,69.66
2026-03-15T04:19:35.338296Z,389.56,7.29,69.46
2026-03-15T04:19:40.339868Z,389.6,7.0,69.33
2026-03-15T04:19:45.342915Z,389.54,7.0,69.48
2026-03-15T04:19:50.345493Z,389.42,7.01,69.54
2026-03-15T04:19:55.349331Z,389.6,7.02,69.5
2026-03-15T04:20:00.357853Z,389.58,7.01,69.63
2026-03-15T04:20:05.360926Z,389.42,7.01,69.81
2026-03-15T04:20:10.364585Z,389.27,7.01,69.77
2026-03-15T04:20:15.369438Z,389.22,7.01,69.91
2026-03-15T04:20:20.371911Z,389.17,7.02,69.76
2026-03-15T04:20:25.375499Z,389.16,7.02,69.74
2026-03-15T04:20:30.379232Z,389.34,7.01,69.57
2026-03-15T04:20:35.381481Z,389.22,7.02,69.43
2026-03-15T04:20:40.385785Z,389.12,7.02,69.37
2026-03-15T04:20:45.387846Z,389.16,7.02,69.41
2026-03-15T04:20:50.389373Z,389.14,7.19,69.5
2026-03-15T04:20:55.393513Z,388.95,7.18,69.56
2026-03-15T04:21:00.396989Z,388.93,7.17,69.58
2026-03-15T04:21:05.400928Z,388.9,7.16,69.51
2026-03-15T04:21:10.404846Z,389.02,7.16,69.54
2026-03-15T04:21:15.407175Z,389.03,7.17,69.69
2026-03-15T04:21:20.410935Z,388.92,7.17,71.74
2026-03-15T04:21:25.412919Z,389.05,7.07,71.59
2026-03-15T04:21:30.416883Z,388.91,7.08,71.48
2026-03-15T04:21:35.419644Z,388.83,7.08,71.57
2026-03-15T04:21:40.423087Z,388.77,7.08,71.53
2026-03-15T04:21:45.424506Z,388.86,7.07,71.72
2026-03-15T04:21:50.427869Z,388.7,7.08,70.32
2026-03-15T04:21:55.429916Z,393.36,7.09,70.37
2026-03-15T04:22:00.431887Z,393.3,7.09,70.21
2026-03-15T04:22:05.434809Z,393.4,7.1,70.22
2026-03-15T04:22:10.440167Z,393.54,7.1,70.33
2026-03-15T04:22:15.444795Z,393.71,7.1,70.24
2026-03-15T04:22:20.456633Z,397.26,7.11,70.09
2026-03-15T04:22:25.459252Z,397.2,7.11,69.97
2026-03-15T04:22:30.462776Z,397.15,7.11,70.13
2026-03-15T04:22:35.467756Z,397.2,7.11,70.16
2026-03-15T04:22:40.473756Z,397.15,7.09,70.35
2026-03-15T04:22:45.479036Z,397.23,7.08,70.39
2026-03-15T04:22:50.482223Z,397.08,7.07,70.45
2026-03-15T04:22:55.485000Z,397.11,7.06,70.33
2026-03-15T04:23:00.487815Z,397.21,7.06,70.46
2026-03-15T04:23:05.492024Z,397.24,7.06,70.48
2026-03-15T04:23:10.496132Z,397.11,7.05,70.45
2026-03-15T04:23:15.500574Z,397.25,7.05,70.28
2026-03-15T04:23:20.503485Z,397.36,7.06,70.41
2026-03-15T04:23:25.507017Z,397.17,7.05,70.53
2026-03-15T04:23:30.518090Z,397.12,7.04,70.46
2026-03-15T04:23:35.520902Z,397.24,7.05,70.27
2026-03-15T04:23:40.523546Z,397.27,7.04,70.14
2026-03-15T04:23:45.528282Z,397.31,7.03,70.13
2026-03-15T04:23:50.532669Z,397.33,7.03,69.95
2026-03-15T04:23:55.536256Z,397.2,7.03,70.11
2026-03-15T04:24:00.539596Z,397.3,7.04,70.14
2026-03-15T04:24:05.544537Z,397.26,7.03,70.2
2026-03-15T04:24:10.549745Z,397.28,7.03,70.26
2026-03-15T04:24:15.553843Z,397.11,7.03,70.16
2026-03-15T04:24:20.556014Z,395.17,7.03,70.14
2026-03-15T04:24:25.559044Z,395.33,7.04,70.27
2026-03-15T04:24:30.564139Z,395.25,7.03,70.35
2026-03-15T04:24:35.570397Z,395.28,7.02,70.5
2026-03-15T04:24:40.573770Z,395.38,7.02,70.4
2026-03-15T04:24:45.578926Z,395.49,7.02,70.23
2026-03-15T04:24:50.583991Z,395.32,7.02,70.03
2026-03-15T04:24:55.586778Z,390.45,7.02,69.84
2026-03-15T04:25:00.589084Z,390.6,7.03,69.75
2026-03-15T04:25:05.592936Z,390.5,7.03,69.81
2026-03-15T04:25:10.595592Z,388.34,7.04,69.76
2026-03-15T04:25:15.597333Z,388.25,7.04,69.71
2026-03-15T04:25:20.599262Z,388.19,7.05,69.66
2026-03-15T04:25:25.601418Z,388.27,7.04,69.5
2026-03-15T04:25:30.605115Z,388.18,7.04,69.5
2026-03-15T04:25:35.608815Z,388.29,7.04,69.43
2026-03-15T04:25:40.610889Z,388.1,7.03,69.33
2026-03-15T04:25:43.872894Z,400.0,7.79,94.97
2026-03-15T04:25:45.612500Z,388.18,7.03,69.46
2026-03-15T04:25:48.874613Z,399.81,7.8,95.17
2026-03-15T04:25:50.616448Z,388.37,7.03,69.44
2026-03-15T04:25:53.878119Z,399.9,7.8,95.26
2026-03-15T04:25:55.619070Z,388.42,7.02,69.42
2026-03-15T04:25:58.880617Z,399.83,7.81,93.75
2026-03-15T04:26:00.622672Z,388.4,7.02,69.36
2026-03-15T04:26:03.884037Z,399.77,7.81,93.65
2026-03-15T04:26:05.624643Z,388.22,7.03,69.21
2026-03-15T04:26:08.887298Z,399.71,7.82,93.49
2026-03-15T04:26:10.626266Z,388.15,7.0,69.34
2026-03-15T04:26:13.889476Z,399.87,7.82,93.45
2026-03-15T04:26:15.628189Z,388.01,7.0,74.2
2026-03-15T04:26:18.891861Z,399.97,7.82,93.25
2026-03-15T04:26:20.632898Z,388.16,7.01,74.02
2026-03-15T04:26:23.895346Z,400.02,7.6,93.15
2026-03-15T04:26:25.636485Z,388.16,7.0,73.83
2026-03-15T04:26:28.899352Z,400.07,7.6,93.08
2026-03-15T04:26:30.640063Z,387.97,7.0,73.88
2026-03-15T04:26:33.901558Z,400.08,7.6,93.21
2026-03-15T04:26:35.643856Z,391.4,7.0,73.82
2026-03-15T04:26:38.904346Z,400.03,7.6,93.1
2026-03-15T04:26:40.646405Z,391.57,7.0,73.81
2026-03-15T04:26:43.907887Z,399.89,7.6,93.25
2026-03-15T04:26:45.649633Z,391.57,7.0,73.9
2026-03-15T04:26:48.909985Z,399.88,7.61,93.07
2026-03-15T04:26:50.652246Z,391.46,7.01,73.84
2026-03-15T04:26:53.911451Z,399.81,7.38,93.14
2026-03-15T04:26:55.653745Z,391.29,7.47,74.02
2026-03-15T04:26:58.913980Z,399.95,7.38,93.11
2026-03-15T04:27:00.655247Z,391.28,7.47,74.03
2026-03-15T04:27:03.918120Z,400.1,7.38,93.24
2026-03-15T04:27:05.656737Z,391.29,7.48,74.22
2026-03-15T04:27:08.920968Z,400.22,7.39,93.23
2026-03-15T04:27:10.660920Z,391.34,7.48,74.06
2026-03-15T04:27:13.924141Z,400.14,7.39,93.17
2026-03-15T04:27:15.665859Z,391.28,7.49,73.91
2026-03-15T04:27:18.925959Z,398.66,7.39,93.23
2026-03-15T04:27:20.667551Z,391.46,7.49,73.72
2026-03-15T04:27:23.928449Z,398.59,7.38,93.37
2026-03-15T04:27:25.670323Z,391.39,7.49,73.79
2026-03-15T04:27:27.095227Z,400.02,7.81,95.0
2026-03-15T04:27:28.930415Z,398.64,7.39,93.2
2026-03-15T04:27:30.673582Z,391.3,7.48,73.62
2026-03-15T04:27:32.097000Z,400.11,7.8,94.95
2026-03-15T04:27:33.933441Z,398.67,7.39,93.14
2026-03-15T04:27:35.677561Z,391.4,7.48,73.47
2026-03-15T04:27:37.100424Z,400.17,7.81,95.09
2026-03-15T04:27:38.935574Z,398.63,7.39,92.96
2026-03-15T04:27:40.680348Z,391.48,7.48,73.66
2026-03-15T04:27:42.104196Z,400.14,7.81,95.06
2026-03-15T04:27:43.937676Z,398.48,7.4,93.05
2026-03-15T04:27:45.684430Z,391.36,7.48,73.66
2026-03-15T04:27:47.107043Z,400.26,7.82,94.9
2026-03-15T04:27:48.940702Z,398.42,7.4,92.99
2026-03-15T04:27:50.691661Z,391.53,7.48,73.75
2026-03-15T04:27:52.109705Z,400.22,7.82,100
2026-03-15T04:27:53.942562Z,398.49,7.4,92.88
2026-03-15T04:27:55.694391Z,391.38,7.47,73.94
2026-03-15T04:27:57.112775Z,400.4,7.83,99.86
2026-03-15T04:27:58.946425Z,398.53,7.4,93.07
2026-03-15T04:28:00.696078Z,391.51,7.48,73.76
2026-03-15T04:28:02.114895Z,400.59,7.82,99.93
2026-03-15T04:28:03.949760Z,398.38,7.4,93.2
2026-03-15T04:28:05.699167Z,391.53,7.48,73.67
2026-03-15T04:28:07.147834Z,400.74,7.81,99.76
2026-03-15T04:28:08.952069Z,398.41,7.41,93.22
2026-03-15T04:28:10.700906Z,394.97,7.48,73.49
2026-03-15T04:28:12.192422Z,400.73,7.81,99.73
2026-03-15T04:28:13.953648Z,398.38,7.41,93.21
2026-03-15T04:28:15.703010Z,395.1,7.47,73.63
2026-03-15T04:28:17.193749Z,400.88,7.8,99.69
2026-03-15T04:28:18.955958Z,398.19,7.4,93.17
2026-03-15T04:28:20.704590Z,395.21,7.48,73.76
2026-03-15T04:28:22.196308Z,400.72,7.81,99.78
2026-03-15T04:28:23.957446Z,398.26,7.4,93.31
2026-03-15T04:28:25.706657Z,395.21,7.48,73.83
2026-03-15T04:28:27.200313Z,400.83,7.8,99.65
2026-03-15T04:28:28.959394Z,398.15,7.4,93.23
2026-03-15T04:28:30.710903Z,395.21,7.49,73.72
2026-03-15T04:28:32.201522Z,400.69,7.81,99.57
2026-03-15T04:28:33.962907Z,398.25,7.4,93.2
2026-03-15T04:28:35.713317Z,395.23,7.48,73.92
2026-03-15T04:28:37.203064Z,403.47,7.81,99.42
2026-03-15T04:28:38.966732Z,398.23,7.4,93.09
2026-03-15T04:28:40.715821Z,395.32,7.48,74.02
2026-03-15T04:28:42.206753Z,403.52,7.8,99.27
2026-03-15T04:28:43.970333Z,398.38,7.41,93.12
2026-03-15T04:28:45.717327Z,395.45,7.48,73.97
2026-03-15T04:28:47.210985Z,403.6,7.8,99.29
2026-03-15T04:28:48.972543Z,398.36,7.4,93.3
2026-03-15T04:28:50.719038Z,395.33,7.47,74.12
2026-03-15T04:28:52.215416Z,403.78,7.8,99.46
2026-03-15T04:28:53.975636Z,398.23,7.4,93.19
2026-03-15T04:28:55.722258Z,395.35,7.47,74.1
2026-03-15T04:28:57.218996Z,403.8,7.81,99.43
2026-03-15T04:28:58.979788Z,398.13,7.86,93.31
2026-03-15T04:29:00.726002Z,395.12,7.47,73.93
2026-03-15T04:29:02.220578Z,399.02,7.81,99.46
2026-03-15T04:29:03.983954Z,398.3,7.86,93.22
2026-03-15T04:29:05.729306Z,395.19,7.46,73.95
2026-03-15T04:29:07.222325Z,398.9,7.81,99.4
2026-03-15T04:29:08.986355Z,398.25,7.87,93.05
2026-03-15T04:29:10.732615Z,395.04,7.46,73.75
2026-03-15T04:29:12.225858Z,399.09,7.81,99.3
2026-03-15T04:29:13.989043Z,402.99,7.87,92.97
2026-03-15T04:29:15.734940Z,395.13,7.45,73.7
2026-03-15T04:29:17.230017Z,399.11,7.8,99.36
2026-03-15T04:29:18.992789Z,402.84,7.86,93.11
2026-03-15T04:29:20.738971Z,394.99,7.45,73.61
2026-03-15T04:29:22.234435Z,399.13,7.8,99.42
2026-03-15T04:29:23.995552Z,402.86,7.86,84.74
2026-03-15T04:29:25.741165Z,395.06,7.45,73.46
2026-03-15T04:29:27.236649Z,399.13,7.79,99.25
2026-03-15T04:29:28.997544Z,402.98,7.87,84.66
2026-03-15T04:29:30.745230Z,395.21,7.44,73.6
2026-03-15T04:29:32.239946Z,399.17,7.8,99.28
2026-03-15T04:29:34.001729Z,402.93,7.87,84.65
2026-03-15T04:29:35.747444Z,395.04,7.44,73.61
2026-03-15T04:29:37.242638Z,399.19,7.79,99.17
2026-03-15T04:29:39.005360Z,402.82,7.87,84.82
2026-03-15T04:29:40.749848Z,395.11,7.43,73.44
2026-03-15T04:29:42.246500Z,399.23,7.79,98.98
2026-03-15T04:29:44.008143Z,402.84,7.88,84.69
2026-03-15T04:29:45.751805Z,395.03,7.43,73.5
2026-03-15T04:29:47.248726Z,399.14,7.79,99.14
2026-03-15T04:29:49.010575Z,402.77,7.87,84.83
2026-03-15T04:29:50.754449Z,394.9,7.44,73.31
2026-03-15T04:29:52.251952Z,396.09,7.8,99.03
2026-03-15T04:29:54.013570Z,407.42,7.88,84.79
2026-03-15T04:29:55.757120Z,395.02,7.44,73.38
2026-03-15T04:29:57.255516Z,396.1,7.79,98.95
2026-03-15T04:29:59.015972Z,402.31,7.87,84.95
2026-03-15T04:30:00.759329Z,395.04,7.43,74.16
2026-03-15T04:30:02.257564Z,396.29,7.79,98.87
2026-03-15T04:30:04.018059Z,402.35,7.87,84.94
2026-03-15T04:30:05.762437Z,395.1,7.44,74.17
2026-03-15T04:30:07.259470Z,396.28,7.8,98.92
2026-03-15T04:30:09.020733Z,402.26,7.88,93.3
2026-03-15T04:30:10.766958Z,395.29,7.45,74.25
2026-03-15T04:30:12.261818Z,396.13,7.79,98.82
2026-03-15T04:30:14.024600Z,402.44,7.87,99.72
2026-03-15T04:30:15.769053Z,395.17,7.45,74.06
2026-03-15T04:30:17.265046Z,395.97,7.79,98.75
2026-03-15T04:30:19.026768Z,402.39,7.87,99.66
2026-03-15T04:30:20.771215Z,395.25,7.45,74.1
2026-03-15T04:30:22.266958Z,396.02,7.79,98.72
2026-03-15T04:30:24.031018Z,402.55,7.88,99.72
2026-03-15T04:30:25.774371Z,395.15,7.32,74.1
2026-03-15T04:30:27.270468Z,395.86,7.43,98.7
2026-03-15T04:30:29.033429Z,402.64,7.88,99.62
2026-03-15T04:30:30.778663Z,395.04,7.32,73.98
2026-03-15T04:30:32.272414Z,395.72,7.43,98.71
2026-03-15T04:30:35.782297Z,396.3,7.33,73.84
2026-03-15T04:30:37.274800Z,395.81,7.44,98.74
2026-03-15T04:30:40.784345Z,396.25,7.34,73.93
2026-03-15T04:30:42.277588Z,395.81,7.42,98.58
2026-03-15T04:30:45.787640Z,396.45,7.34,73.73
2026-03-15T04:30:47.279775Z,395.97,7.42,98.48
2026-03-15T04:30:50.791518Z,396.53,7.34,73.6
2026-03-15T04:30:52.282601Z,395.8,7.43,98.38
2026-03-15T04:30:55.793521Z,396.48,7.25,73.47
2026-03-15T04:30:57.285130Z,395.81,7.42,98.53
2026-03-15T04:31:00.795448Z,396.3,7.25,73.47
2026-03-15T04:31:02.288830Z,395.85,7.46,98.57
2026-03-15T04:31:05.799272Z,396.38,7.24,73.42
2026-03-15T04:31:07.292581Z,396.05,7.45,98.76
2026-03-15T04:31:10.801661Z,396.57,7.24,73.45
2026-03-15T04:31:12.296451Z,396.09,7.46,98.88
2026-03-15T04:31:13.111558Z,399.99,7.79,94.88
2026-03-15T04:31:15.805938Z,396.5,7.25,73.64
2026-03-15T04:31:17.299910Z,396.01,7.46,98.78
2026-03-15T04:31:18.113796Z,400.03,7.8,94.96
2026-03-15T04:31:20.809921Z,393.14,7.25,73.81
2026-03-15T04:31:22.302704Z,399.54,7.47,98.64
2026-03-15T04:31:23.116950Z,399.89,7.79,94.77
2026-03-15T04:31:25.813623Z,393.13,7.26,73.8
2026-03-15T04:31:27.306921Z,399.4,7.47,98.6
2026-03-15T04:31:28.120054Z,399.82,7.8,94.68
2026-03-15T04:31:30.815758Z,393.19,7.26,73.8
2026-03-15T04:31:32.310068Z,399.27,7.46,98.42
2026-03-15T04:31:33.122090Z,400.01,7.79,94.64
2026-03-15T04:31:35.817998Z,393.05,7.26,73.95
2026-03-15T04:31:37.311587Z,399.28,7.46,98.62
2026-03-15T04:31:38.124731Z,400.17,7.39,94.57
2026-03-15T04:31:42.315528Z,399.32,7.46,98.49
2026-03-15T04:31:43.128598Z,400.09,7.39,94.48
2026-03-15T04:31:47.318824Z,399.19,7.46,98.41
2026-03-15T04:31:48.130778Z,400.29,7.4,94.43
2026-03-15T04:31:52.321796Z,399.37,7.46,98.25
2026-03-15T04:31:53.134811Z,400.27,7.39,94.49
2026-03-15T04:31:57.323226Z,399.35,7.46,98.3
2026-03-15T04:31:58.136645Z,400.34,7.39,94.61
2026-03-15T04:32:02.325596Z,399.4,7.47,98.41
2026-03-15T04:32:03.139513Z,400.22,7.39,94.42
2026-03-15T04:32:07.327142Z,399.13,7.47,98.6
2026-03-15T04:32:08.141306Z,400.4,7.38,94.59
2026-03-15T04:32:12.328841Z,399.2,7.48,98.78
2026-03-15T04:32:13.143293Z,400.5,7.39,94.63
2026-03-15T04:32:17.331217Z,399.24,7.48,98.87
2026-03-15T04:32:18.145242Z,400.5,7.39,94.66
2026-03-15T04:32:22.332658Z,401.43,7.47,99.03
2026-03-15T04:32:23.147658Z,400.31,7.39,94.81
2026-03-15T04:32:27.335543Z,401.52,7.47,99.15
2026-03-15T04:32:28.150726Z,400.36,7.38,94.84
2026-03-15T04:32:32.337408Z,401.45,7.48,99.02
2026-03-15T04:32:33.152607Z,400.33,7.37,94.75
2026-03-15T04:32:34.507404Z,400.18,7.79,100
2026-03-15T04:32:37.339163Z,401.51,7.64,98.95
2026-03-15T04:32:38.154951Z,400.5,7.38,94.79
2026-03-15T04:32:39.508802Z,400.23,7.79,90.7
2026-03-15T04:32:42.341178Z,401.65,7.63,98.97
2026-03-15T04:32:43.156727Z,400.35,7.38,94.79
2026-03-15T04:32:44.511092Z,400.35,7.79,90.73
2026-03-15T04:32:47.343459Z,401.66,7.62,99.02
2026-03-15T04:32:48.157989Z,400.22,7.39,94.95
2026-03-15T04:32:49.514010Z,400.49,7.79,90.21
2026-03-15T04:32:52.346962Z,401.52,7.62,99.21
2026-03-15T04:32:53.160311Z,400.08,7.39,94.9
2026-03-15T04:32:54.515803Z,400.3,7.8,90.21
2026-03-15T04:32:57.349506Z,401.32,7.63,99.05
2026-03-15T04:32:58.165046Z,400.01,7.39,94.88
2026-03-15T04:32:59.517724Z,400.33,7.79,90.33
2026-03-15T04:33:02.352296Z,401.28,7.62,100
2026-03-15T04:33:03.167611Z,400.2,7.39,94.8
2026-03-15T04:33:04.521847Z,400.36,7.78,90.49
2026-03-15T04:33:07.356108Z,401.28,7.63,100
2026-03-15T04:33:08.169945Z,400.13,7.39,94.7
2026-03-15T04:33:09.525293Z,400.46,7.78,90.38
2026-03-15T04:33:12.360359Z,401.25,7.64,100
2026-03-15T04:33:13.171511Z,400.17,7.38,94.65
2026-03-15T04:33:14.527459Z,400.29,7.78,90.37
2026-03-15T04:33:17.364161Z,401.12,7.64,100
2026-03-15T04:33:18.173726Z,400.18,7.38,94.55
2026-03-15T04:33:19.531145Z,400.34,7.57,90.52
2026-03-15T04:33:22.366760Z,401.2,7.63,100
2026-03-15T04:33:23.176361Z,400.36,7.38,94.66
2026-03-15T04:33:24.537091Z,400.27,7.56,90.56
2026-03-15T04:33:27.370576Z,401.1,7.63,99.96
2026-03-15T04:33:28.181226Z,400.48,7.37,94.56
2026-03-15T04:33:29.540662Z,400.44,7.55,90.57
2026-03-15T04:33:32.373873Z,401.07,7.63,100
2026-03-15T04:33:33.184529Z,400.63,7.38,94.62
2026-03-15T04:33:34.545155Z,400.3,7.54,91.91
2026-03-15T04:33:37.381887Z,404.15,7.63,99.98
2026-03-15T04:33:38.188104Z,400.82,7.39,94.56
2026-03-15T04:33:39.548467Z,400.17,7.55,91.98
2026-03-15T04:33:42.389808Z,404.12,7.63,100
2026-03-15T04:33:43.190099Z,400.67,7.46,94.7
2026-03-15T04:33:44.553702Z,400.04,7.56,91.8
2026-03-15T04:33:47.394204Z,403.93,7.63,100
2026-03-15T04:33:48.192689Z,400.64,7.46,94.89
2026-03-15T04:33:49.557513Z,400.18,7.55,91.73
2026-03-15T04:33:52.399015Z,403.74,7.54,100
2026-03-15T04:33:53.196353Z,400.51,7.46,95.07
2026-03-15T04:33:54.562195Z,400.28,7.56,91.56
2026-03-15T04:33:57.404218Z,403.79,7.55,100
2026-03-15T04:33:58.200689Z,400.36,7.46,95.0
2026-03-15T04:33:59.567047Z,402.11,7.55,91.75
2026-03-15T04:34:02.408036Z,403.73,7.54,100
2026-03-15T04:34:03.205908Z,400.5,7.46,94.88
2026-03-15T04:34:04.571961Z,402.2,7.55,91.57
2026-03-15T04:34:07.412648Z,403.7,7.55,100
2026-03-15T04:34:08.210527Z,400.63,7.46,95.03
2026-03-15T04:34:09.577213Z,402.16,7.54,91.37
2026-03-15T04:34:12.417175Z,403.71,7.55,99.8
2026-03-15T04:34:13.214974Z,400.53,7.45,95.02
2026-03-15T04:34:14.581908Z,402.35,7.55,91.26
2026-03-15T04:34:17.421495Z,403.81,7.55,99.96
2026-03-15T04:34:18.218505Z,397.87,7.45,94.89
2026-03-15T04:34:19.587133Z,402.32,7.56,91.43
2026-03-15T04:34:22.425406Z,403.97,7.54,99.91
2026-03-15T04:34:23.223785Z,397.82,7.44,94.76
2026-03-15T04:34:24.592089Z,402.23,7.55,91.24
2026-03-15T04:34:27.429026Z,403.87,7.53,99.76
2026-03-15T04:34:28.228036Z,397.86,7.43,94.61
2026-03-15T04:34:29.596122Z,402.15,7.55,91.41
2026-03-15T04:34:32.431924Z,404.03,7.53,99.65
2026-03-15T04:34:33.232448Z,398.05,7.42,94.55
2026-03-15T04:34:34.601711Z,402.09,7.54,91.31
2026-03-15T04:34:37.435716Z,404.22,7.53,99.83
2026-03-15T04:34:38.238132Z,398.22,7.43,94.47
2026-03-15T04:34:39.607399Z,402.1,7.54,91.45
2026-03-15T04:34:42.437450Z,404.39,7.52,99.94
2026-03-15T04:34:43.242289Z,398.2,7.43,89.35
2026-03-15T04:34:44.609750Z,402.12,7.54,91.5
2026-03-15T04:34:47.440228Z,404.47,7.52,100
2026-03-15T04:34:48.248069Z,398.35,7.42,89.37
2026-03-15T04:34:49.615318Z,402.26,7.53,91.68
2026-03-15T04:34:52.444285Z,404.54,7.51,100
2026-03-15T04:34:53.252215Z,398.24,7.41,89.43
2026-03-15T04:34:54.619836Z,402.2,7.53,91.55
2026-03-15T04:34:57.451286Z,404.52,7.51,99.92
2026-03-15T04:34:58.254948Z,398.27,7.41,89.42
2026-03-15T04:34:59.622002Z,402.07,7.53,91.72
2026-03-15T04:35:02.455170Z,404.61,7.59,100
2026-03-15T04:35:03.257251Z,398.07,7.42,89.54
2026-03-15T04:35:04.624135Z,401.94,7.54,91.7
2026-03-15T04:35:07.459321Z,404.59,7.6,99.87
2026-03-15T04:35:08.259453Z,397.94,7.42,89.49
2026-03-15T04:35:09.627720Z,401.77,7.54,91.89
2026-03-15T04:35:12.463827Z,404.75,7.61,100
2026-03-15T04:35:13.263292Z,397.97,7.43,89.4
2026-03-15T04:35:14.629503Z,401.88,7.54,91.84
2026-03-15T04:35:17.467531Z,404.8,7.61,99.9
2026-03-15T04:35:18.266608Z,398.14,7.42,89.43
2026-03-15T04:35:19.631424Z,401.68,7.85,91.85
2026-03-15T04:35:22.469456Z,404.75,7.61,99.77
2026-03-15T04:35:23.269815Z,398.23,7.43,89.52
2026-03-15T04:35:27.472097Z,404.61,8.06,99.85
2026-03-15T04:35:28.271925Z,398.29,7.43,89.46
2026-03-15T04:35:32.474929Z,404.61,8.06,99.83
2026-03-15T04:35:33.273628Z,398.23,7.43,89.53
2026-03-15T04:35:37.476242Z,404.5,8.06,99.83
2026-03-15T04:35:38.274965Z,398.08,7.0,89.54
2026-03-15T04:35:42.478163Z,404.65,8.07,100
2026-03-15T04:35:43.282731Z,397.99,7.0,89.65
2026-03-15T04:35:47.482130Z,404.48,8.06,100
2026-03-15T04:35:48.286416Z,398.12,7.01,89.6
2026-03-15T04:35:52.486899Z,404.45,8.05,100
2026-03-15T04:35:53.289784Z,397.98,7.01,89.59
2026-03-15T04:35:57.492232Z,404.42,8.06,99.89
2026-03-15T04:35:58.295578Z,397.85,7.02,89.61
2026-03-15T04:36:02.500748Z,404.34,8.06,99.77
2026-03-15T04:36:03.299631Z,397.81,7.02,89.52
2026-03-15T04:36:07.508108Z,404.36,8.06,99.95
2026-03-15T04:36:08.303648Z,397.83,7.01,85.37
2026-03-15T04:36:12.510577Z,404.3,8.06,100
2026-03-15T04:36:13.306152Z,397.71,7.02,85.44
2026-03-15T04:36:17.514555Z,404.28,8.06,94.23
2026-03-15T04:36:18.310955Z,397.65,7.02,85.31
2026-03-15T04:36:22.517423Z,404.26,8.06,94.08
2026-03-15T04:36:23.315889Z,397.54,7.02,85.26
2026-03-15T04:36:27.521418Z,404.18,8.05,94.06
2026-03-15T04:36:28.320143Z,397.42,7.02,85.28
2026-03-15T04:36:32.524725Z,404.38,8.06,94.08
2026-03-15T04:36:33.324305Z,397.44,7.01,85.46
2026-03-15T04:36:37.530729Z,404.24,8.05,94.08
2026-03-15T04:36:38.329810Z,397.61,7.01,85.42
2026-03-15T04:36:42.535363Z,404.07,8.05,94.27
2026-03-15T04:36:43.335674Z,397.5,7.01,85.35
2026-03-15T04:36:47.539595Z,403.94,8.05,94.43
2026-03-15T04:36:48.337670Z,397.43,7.02,85.25
2026-03-15T04:36:52.542631Z,403.81,8.05,94.57
2026-03-15T04:36:53.340428Z,397.45,7.02,76.39
2026-03-15T04:36:57.549271Z,403.9,8.05,94.64
2026-03-15T04:36:58.344030Z,397.54,7.02,77.6
